ENSG00000000419:ENSG00000259456 DPM1:ADNP-AS1
ENSG00000129048:ENSG00000274810 ACKR4:NPHP3-ACAD11
ENSG00000129055:ENSG00000182923 ANAPC13:CEP63
ENSG00000129071:ENSG00000163913 MBD4:IFT122
ENSG00000129083:ENSG00000251991 COPB1:RNU7-49P
ENSG00000129083:ENSG00000256206 COPB1:AC018523.2
ENSG00000129084:ENSG00000256206 PSMA1:AC018523.2
ENSG00000129103:ENSG00000164776 SUMF2:PHKG1
ENSG00000129116:ENSG00000145439 PALLD:CBR4
ENSG00000129116:ENSG00000181381 PALLD:DDX60L
ENSG00000129116:ENSG00000201176 PALLD:RNU6-853P
ENSG00000129116:ENSG00000206613 PALLD:RNU6-1336P
ENSG00000129116:ENSG00000214676 PALLD:AC080188.1
ENSG00000129116:ENSG00000229226 PALLD:BTF3L4P4
ENSG00000129116:ENSG00000249609 PALLD:AC080188.2
ENSG00000129116:ENSG00000249623 PALLD:AC079858.1
ENSG00000129116:ENSG00000279384 PALLD:AC080188.3
ENSG00000129128:ENSG00000248980 SPCS3:AC019163.1
ENSG00000129151:ENSG00000254560 BBOX1:BBOX1-AS1
ENSG00000129158:ENSG00000129159 SERGEF:KCNC1
ENSG00000129158:ENSG00000255448 SERGEF:AC055860.1
ENSG00000129159:ENSG00000129158 KCNC1:SERGEF
ENSG00000129167:ENSG00000255448 TPH1:AC055860.1
ENSG00000129170:ENSG00000255308 CSRP3:AC009652.2
ENSG00000129173:ENSG00000255308 E2F8:AC009652.2
ENSG00000129194:ENSG00000129255 SOX15:MPDU1
ENSG00000129195:ENSG00000091622 PIMREG:PITPNM3
ENSG00000129197:ENSG00000108559 RPAIN:NUP88
ENSG00000129197:ENSG00000108561 RPAIN:C1QBP
ENSG00000129197:ENSG00000263272 RPAIN:AC004148.2
ENSG00000129204:ENSG00000167840 USP6:ZNF232
ENSG00000129204:ENSG00000262855 USP6:AC012146.4
ENSG00000129214:ENSG00000129245 SHBG:FXR2
ENSG00000129214:ENSG00000141504 SHBG:SAT2
ENSG00000129221:ENSG00000262818 AIPL1:AC055872.1
ENSG00000129226:ENSG00000233223 CD68:AC016876.1
ENSG00000129226:ENSG00000264772 CD68:AC016876.2
ENSG00000129235:ENSG00000108590 TXNDC17:MED31
ENSG00000129235:ENSG00000198920 TXNDC17:KIAA0753
ENSG00000129245:ENSG00000129214 FXR2:SHBG
ENSG00000129245:ENSG00000129255 FXR2:MPDU1
ENSG00000129250:ENSG00000227495 KIF1C:AC004771.1
ENSG00000129255:ENSG00000129194 MPDU1:SOX15
ENSG00000129255:ENSG00000129245 MPDU1:FXR2
ENSG00000129255:ENSG00000233223 MPDU1:AC016876.1
ENSG00000129292:ENSG00000223697 PHF20L1:AF230666.1
ENSG00000129292:ENSG00000270137 PHF20L1:AF230666.2
ENSG00000129317:ENSG00000257896 PUS7L:AC093012.1
ENSG00000129347:ENSG00000130734 KRI1:ATG4D
ENSG00000129422:ENSG00000104213 MTUS1:PDGFRL
ENSG00000129422:ENSG00000212280 MTUS1:RNA5SP256
ENSG00000129422:ENSG00000253168 MTUS1:AC124069.1
ENSG00000129422:ENSG00000265520 MTUS1:MIR548V
ENSG00000129451:ENSG00000268739 KLK10:AC011473.2
ENSG00000129455:ENSG00000267879 KLK8:AC011483.2
ENSG00000129455:ENSG00000269741 KLK8:AC011473.4
ENSG00000129465:ENSG00000258973 RIPK3:AL096870.1
ENSG00000129467:ENSG00000258973 ADCY4:AL096870.1
ENSG00000129472:ENSG00000092203 RAB2B:TOX4
ENSG00000129473:ENSG00000215271 BCL2L2:HOMEZ
ENSG00000129473:ENSG00000235194 BCL2L2:PPP1R3E
ENSG00000129473:ENSG00000258643 BCL2L2:BCL2L2-PABPN1
ENSG00000129474:ENSG00000259132 AJUBA:AL132780.3
ENSG00000129480:ENSG00000203546 DTD2:AL139353.1
ENSG00000129480:ENSG00000250365 DTD2:AL139353.2
ENSG00000129484:ENSG00000254846 PARP2:AL355075.1
ENSG00000129484:ENSG00000259001 PARP2:AL355075.4
ENSG00000129493:ENSG00000203546 HEATR5A:AL139353.1
ENSG00000129493:ENSG00000250365 HEATR5A:AL139353.2
ENSG00000129493:ENSG00000257831 HEATR5A:AL136418.1
ENSG00000129493:ENSG00000283016 HEATR5A:AL139353.3
ENSG00000129514:ENSG00000139865 FOXA1:TTC6
ENSG00000129515:ENSG00000240463 SNX6:RPS19P3
ENSG00000129515:ENSG00000259135 SNX6:AL445363.2
ENSG00000129521:ENSG00000165389 EGLN3:SPTSSA
ENSG00000129521:ENSG00000223593 EGLN3:AL356806.1
ENSG00000129521:ENSG00000258897 EGLN3:EGLN3-AS1
ENSG00000129535:ENSG00000100889 NRL:PCK2
ENSG00000129535:ENSG00000100897 NRL:DCAF11
ENSG00000129559:ENSG00000100938 NEDD8:GMPR2
ENSG00000129559:ENSG00000255526 NEDD8:NEDD8-MDP1
ENSG00000129595:ENSG00000224032 EPB41L4A:EPB41L4A-AS1
ENSG00000129595:ENSG00000238363 EPB41L4A:SNORA13
ENSG00000129595:ENSG00000248350 EPB41L4A:AC010265.1
ENSG00000129595:ENSG00000250882 EPB41L4A:AC010261.1
ENSG00000129595:ENSG00000251076 EPB41L4A:AC104126.1
ENSG00000129595:ENSG00000251187 EPB41L4A:AC010261.2
ENSG00000129625:ENSG00000212643 REEP5:ZRSR1
ENSG00000129625:ENSG00000249947 REEP5:XBP1P1
ENSG00000129625:ENSG00000270067 REEP5:AC008536.1
ENSG00000129625:ENSG00000272389 REEP5:AC008536.2
ENSG00000129625:ENSG00000272869 REEP5:AC008575.2
ENSG00000129625:ENSG00000279522 REEP5:AC008536.3
ENSG00000129636:ENSG00000102893 ITFG1:PHKB
ENSG00000129636:ENSG00000212290 ITFG1:RNA5SP424
ENSG00000129636:ENSG00000222767 ITFG1:Y_RNA
ENSG00000129636:ENSG00000260012 ITFG1:AC007494.1
ENSG00000129636:ENSG00000260281 ITFG1:ITFG1-AS1
ENSG00000129636:ENSG00000260744 ITFG1:AC007494.2
ENSG00000129636:ENSG00000261369 ITFG1:AC007533.1
ENSG00000129636:ENSG00000279509 ITFG1:AC007494.3
ENSG00000129654:ENSG00000267128 FOXJ1:RNF157-AS1
ENSG00000129657:ENSG00000222808 SEC14L1:RNU4-47P
ENSG00000129657:ENSG00000234912 SEC14L1:SNHG20
ENSG00000129657:ENSG00000262870 SEC14L1:CYCSP40
ENSG00000129657:ENSG00000275143 SEC14L1:SCARNA16
ENSG00000129657:ENSG00000284250 SEC14L1:MIR6516
ENSG00000129675:ENSG00000212510 ARHGEF6:RNU6-972P
ENSG00000129682:ENSG00000207800 FGF13:MIR504
ENSG00000129682:ENSG00000226031 FGF13:FGF13-AS1
ENSG00000129682:ENSG00000232183 FGF13:AL031386.1
ENSG00000129682:ENSG00000235975 FGF13:Z83313.1
ENSG00000129691:ENSG00000147465 ASH2L:STAR
ENSG00000129691:ENSG00000240015 ASH2L:AC084024.1
ENSG00000129691:ENSG00000253437 ASH2L:RNU6-988P
ENSG00000129696:ENSG00000172728 TTI2:FUT10
ENSG00000129696:ENSG00000198042 TTI2:MAK16
ENSG00000129696:ENSG00000239039 TTI2:SNORD13
ENSG00000129744:ENSG00000201279 ART1:Y_RNA
ENSG00000129749:ENSG00000110713 CHRNA10:NUP98
ENSG00000129810:ENSG00000231304 SGO1:SGO1-AS1
ENSG00000129816:ENSG00000212856 TTTY1B:TTTY2B
ENSG00000129824:ENSG00000227289 RPS4Y1:HSFY3P
ENSG00000129824:ENSG00000229163 RPS4Y1:NAP1L1P2
ENSG00000129845:ENSG00000212855 TTTY1:TTTY2
ENSG00000129911:ENSG00000267125 KLF16:AC012615.3
ENSG00000129911:ENSG00000267141 KLF16:AC012615.4
ENSG00000129925:ENSG00000236829 TMEM8A:Z97634.1
ENSG00000129933:ENSG00000105705 MAU2:SUGP1
ENSG00000129946:ENSG00000252539 SHC2:RNA5SP462
ENSG00000129951:ENSG00000263414 PLPPR3:MIR3187
ENSG00000129965:ENSG00000099869 INS-IGF2:IGF2-AS
ENSG00000129965:ENSG00000167244 INS-IGF2:IGF2
ENSG00000129965:ENSG00000207805 INS-IGF2:MIR483
ENSG00000129965:ENSG00000254647 INS-IGF2:INS
ENSG00000129990:ENSG00000267577 SYT5:AC010327.3
ENSG00000129991:ENSG00000267110 TNNI3:AC010327.1
ENSG00000129993:ENSG00000205018 CBFA2T3:AC092384.1
ENSG00000129993:ENSG00000259881 CBFA2T3:AC092384.2
ENSG00000129993:ENSG00000261226 CBFA2T3:AC092384.3
ENSG00000130021:ENSG00000228550 PUDP:AC073583.1
ENSG00000130021:ENSG00000264268 PUDP:MIR4767
ENSG00000130023:ENSG00000266896 ERMARD:AL354892.3
ENSG00000130024:ENSG00000185127 PHF10:C6orf120
ENSG00000130024:ENSG00000227704 PHF10:AL354892.1
ENSG00000130024:ENSG00000232640 PHF10:AL354892.2
ENSG00000130035:ENSG00000151079 GALNT8:AC005833.1
ENSG00000130035:ENSG00000255608 GALNT8:AC006063.1
ENSG00000130035:ENSG00000255639 GALNT8:AC005833.3
ENSG00000130035:ENSG00000256988 GALNT8:AC005833.4
ENSG00000130038:ENSG00000222338 CRACR2A:RNU6-174P
ENSG00000130038:ENSG00000280202 CRACR2A:AC005831.1
ENSG00000130038:ENSG00000283138 CRACR2A:AC006207.1
ENSG00000130055:ENSG00000284391 GDPD2:AL139398.1
ENSG00000130158:ENSG00000130173 DOCK6:ANGPTL8
ENSG00000130158:ENSG00000267082 DOCK6:AC011472.1
ENSG00000130158:ENSG00000273733 DOCK6:AC011472.4
ENSG00000130158:ENSG00000279807 DOCK6:AC011472.5
ENSG00000130159:ENSG00000161914 ECSIT:ZNF653
ENSG00000130159:ENSG00000213303 ECSIT:AC008481.1
ENSG00000130159:ENSG00000213304 ECSIT:AC008481.2
ENSG00000130159:ENSG00000244080 ECSIT:RN7SL833P
ENSG00000130164:ENSG00000161888 LDLR:SPC24
ENSG00000130164:ENSG00000284553 LDLR:MIR6886
ENSG00000130167:ENSG00000105514 TSPAN16:RAB3D
ENSG00000130167:ENSG00000267174 TSPAN16:AC011472.2
ENSG00000130167:ENSG00000267576 TSPAN16:AC011472.3
ENSG00000130173:ENSG00000130158 ANGPTL8:DOCK6
ENSG00000130175:ENSG00000198003 PRKCSH:CCDC151
ENSG00000130177:ENSG00000264539 CDC16:MIR548AR
ENSG00000130193:ENSG00000253806 THEM6:AC108002.2
ENSG00000130202:ENSG00000267282 NECTIN2:AC011481.2
ENSG00000130203:ENSG00000280087 APOE:AC011481.3
ENSG00000130204:ENSG00000267282 TOMM40:AC011481.2
ENSG00000130208:ENSG00000280087 APOC1:AC011481.3
ENSG00000130224:ENSG00000175718 LRCH2:RBMXL3
ENSG00000130224:ENSG00000212241 LRCH2:Y_RNA
ENSG00000130224:ENSG00000235656 LRCH2:RPL36P18
ENSG00000130224:ENSG00000271907 LRCH2:SNORA35B
ENSG00000130226:ENSG00000203335 DPP6:AC006019.1
ENSG00000130226:ENSG00000226509 DPP6:AC005588.1
ENSG00000130226:ENSG00000233363 DPP6:AC006019.2
ENSG00000130226:ENSG00000236408 DPP6:AC073336.1
ENSG00000130226:ENSG00000270114 DPP6:AC006019.3
ENSG00000130244:ENSG00000171777 FAM98C:RASGRP4
ENSG00000130254:ENSG00000160633 SAFB2:SAFB
ENSG00000130255:ENSG00000167733 RPL36:HSD11B1L
ENSG00000130255:ENSG00000174917 RPL36:C19orf70
ENSG00000130255:ENSG00000196365 RPL36:LONP1
ENSG00000130283:ENSG00000223802 GDF1:CERS1
ENSG00000130283:ENSG00000269694 GDF1:AC005197.1
ENSG00000130287:ENSG00000252973 NCAN:RNU6-1028P
ENSG00000130300:ENSG00000269350 PLVAP:AC010463.2
ENSG00000130304:ENSG00000269439 SLC27A1:AC010618.3
ENSG00000130307:ENSG00000105393 USHBP1:BABAM1
ENSG00000130307:ENSG00000160117 USHBP1:ANKLE1
ENSG00000130307:ENSG00000269095 USHBP1:AC010646.1
ENSG00000130307:ENSG00000269307 USHBP1:AC010463.1
ENSG00000130311:ENSG00000074855 DDA1:ANO8
ENSG00000130311:ENSG00000127220 DDA1:ABHD8
ENSG00000130312:ENSG00000127220 MRPL34:ABHD8
ENSG00000130312:ENSG00000269815 MRPL34:AC010463.3
ENSG00000130313:ENSG00000269161 PGLS:AC010618.2
ENSG00000130313:ENSG00000269439 PGLS:AC010618.3
ENSG00000130332:ENSG00000005206 LSM7:SPPL2B
ENSG00000130332:ENSG00000273734 LSM7:AC005258.1
ENSG00000130338:ENSG00000188451 TULP4:SRP72P2
ENSG00000130338:ENSG00000238019 TULP4:AL360169.1
ENSG00000130338:ENSG00000243373 TULP4:RN7SL173P
ENSG00000130338:ENSG00000274023 TULP4:AL360169.2
ENSG00000130340:ENSG00000220867 SNX9:HSPE1P26
ENSG00000130340:ENSG00000229502 SNX9:AL391863.1
ENSG00000130340:ENSG00000234361 SNX9:AL391863.2
ENSG00000130340:ENSG00000236324 SNX9:AL035634.1
ENSG00000130340:ENSG00000252658 SNX9:RNU6-786P
ENSG00000130347:ENSG00000112297 RTN4IP1:CRYBG1
ENSG00000130347:ENSG00000200295 RTN4IP1:RNU6-527P
ENSG00000130348:ENSG00000216977 QRSL1:RPL21P65
ENSG00000130363:ENSG00000271913 RSPH3:AL035530.2
ENSG00000130377:ENSG00000087903 ACSBG2:RFX2
ENSG00000130377:ENSG00000267415 ACSBG2:AC011471.1
ENSG00000130382:ENSG00000267563 MLLT1:AC011471.2
ENSG00000130382:ENSG00000280394 MLLT1:AC011471.3
ENSG00000130383:ENSG00000267740 FUT5:AC024592.3
ENSG00000130402:ENSG00000182472 ACTN4:CAPN12
ENSG00000130402:ENSG00000267375 ACTN4:AC008649.2
ENSG00000130413:ENSG00000252778 STK33:SCARNA20
ENSG00000130414:ENSG00000264279 NDUFA10:MIR4786
ENSG00000130429:ENSG00000106244 ARPC1B:PDAP1
ENSG00000130429:ENSG00000284292 ARPC1B:AC004922.1
ENSG00000130449:ENSG00000213891 ZSWIM6:RPL3P6
ENSG00000130449:ENSG00000250461 ZSWIM6:AC122718.1
ENSG00000130449:ENSG00000251682 ZSWIM6:AC122718.2
ENSG00000130477:ENSG00000269752 UNC13A:AC008761.2
ENSG00000130477:ENSG00000279300 UNC13A:AC008761.3
ENSG00000130479:ENSG00000268112 MAP1S:AC008761.1
ENSG00000130489:ENSG00000272821 SCO2:U62317.3
ENSG00000130489:ENSG00000284194 SCO2:SCO2
ENSG00000130511:ENSG00000105655 SSBP4:ISYNA1
ENSG00000130513:ENSG00000264175 GDF15:MIR3189
ENSG00000130545:ENSG00000125648 CRB3:SLC25A23
ENSG00000130545:ENSG00000205744 CRB3:DENND1C
ENSG00000130584:ENSG00000229299 ZBTB46:AL121845.1
ENSG00000130584:ENSG00000231208 ZBTB46:ZBTB46-AS1
ENSG00000130592:ENSG00000249086 LSP1:AC051649.1
ENSG00000130592:ENSG00000264493 LSP1:MIR4298
ENSG00000130592:ENSG00000283787 LSP1:AC051649.2
ENSG00000130592:ENSG00000284594 LSP1:MIR7847
ENSG00000130600:ENSG00000274866 H19:H19_2
ENSG00000130600:ENSG00000275266 H19:H19_1
ENSG00000130600:ENSG00000284010 H19:MIR675
ENSG00000130612:ENSG00000268797 CYP2G1P:AC008537.1
ENSG00000130635:ENSG00000204011 COL5A1:COL5A1-AS1
ENSG00000130638:ENSG00000235347 ATXN10:Z84478.1
ENSG00000130638:ENSG00000264160 ATXN10:MIR4762
ENSG00000130638:ENSG00000280383 ATXN10:Z95331.1
ENSG00000130640:ENSG00000198546 TUBGCP2:ZNF511
ENSG00000130640:ENSG00000235245 TUBGCP2:AL360181.2
ENSG00000130640:ENSG00000283496 TUBGCP2:AL360181.5
ENSG00000130643:ENSG00000283496 CALY:AL360181.5
ENSG00000130649:ENSG00000171772 CYP2E1:SYCE1
ENSG00000130649:ENSG00000214279 CYP2E1:SCART1
ENSG00000130649:ENSG00000278518 CYP2E1:AL161645.1
ENSG00000130656:ENSG00000206177 HBZ:HBM
ENSG00000130669:ENSG00000269172 PAK4:AC011443.1
ENSG00000130675:ENSG00000235029 MNX1:MNX1-AS2
ENSG00000130684:ENSG00000213742 ZNF337:ZNF337-AS1
ENSG00000130684:ENSG00000278383 ZNF337:AL031673.1
ENSG00000130695:ENSG00000270733 CEP85:AL355877.2
ENSG00000130699:ENSG00000235018 TAF4:AL137077.1
ENSG00000130699:ENSG00000265306 TAF4:MIR3195
ENSG00000130699:ENSG00000284193 TAF4:MIR1257
ENSG00000130702:ENSG00000130706 LAMA5:ADRM1
ENSG00000130702:ENSG00000228812 LAMA5:LAMA5-AS1
ENSG00000130702:ENSG00000284074 LAMA5:MIR4758
ENSG00000130706:ENSG00000130702 ADRM1:LAMA5
ENSG00000130706:ENSG00000226332 ADRM1:AL354836.1
ENSG00000130714:ENSG00000130717 POMT1:UCK1
ENSG00000130714:ENSG00000230289 POMT1:AL358781.2
ENSG00000130717:ENSG00000130714 UCK1:POMT1
ENSG00000130720:ENSG00000236658 FIBCD1:AL161733.1
ENSG00000130723:ENSG00000176868 PRRC2B:AL358781.1
ENSG00000130723:ENSG00000231587 PRRC2B:SNORD62B
ENSG00000130723:ENSG00000235284 PRRC2B:SNORD62A
ENSG00000130726:ENSG00000275924 TRIM28:MIR6807
ENSG00000130733:ENSG00000142453 YIPF2:CARM1
ENSG00000130734:ENSG00000129347 ATG4D:KRI1
ENSG00000130734:ENSG00000221410 ATG4D:MIR1238
ENSG00000130734:ENSG00000238364 ATG4D:RNU7-140P
ENSG00000130749:ENSG00000142230 ZC3H4:SAE1
ENSG00000130755:ENSG00000269246 GMFG:AC011445.2
ENSG00000130764:ENSG00000266075 LRRC47:RN7SL574P
ENSG00000130764:ENSG00000272153 LRRC47:AL365330.1
ENSG00000130768:ENSG00000227050 SMPDL3B:AL512288.1
ENSG00000130770:ENSG00000270605 ATPIF1:AL353622.1
ENSG00000130779:ENSG00000214760 CLIP1:RPL21P1
ENSG00000130779:ENSG00000256304 CLIP1:CCDC150P1
ENSG00000130779:ENSG00000257097 CLIP1:CLIP1-AS1
ENSG00000130810:ENSG00000209645 PPAN:SNORD105
ENSG00000130810:ENSG00000238531 PPAN:SNORD105B
ENSG00000130810:ENSG00000243207 PPAN:PPAN-P2RY11
ENSG00000130810:ENSG00000244165 PPAN:P2RY11
ENSG00000130811:ENSG00000244165 EIF3G:P2RY11
ENSG00000130812:ENSG00000130813 ANGPTL6:C19orf66
ENSG00000130813:ENSG00000130812 C19orf66:ANGPTL6
ENSG00000130813:ENSG00000267387 C19orf66:AC020931.1
ENSG00000130816:ENSG00000264266 DNMT1:MIR4322
ENSG00000130816:ENSG00000267534 DNMT1:S1PR2
ENSG00000130821:ENSG00000130822 SLC6A8:PNCK
ENSG00000130822:ENSG00000130821 PNCK:SLC6A8
ENSG00000130826:ENSG00000206693 DKC1:SNORA56
ENSG00000130826:ENSG00000206948 DKC1:SNORA36A
ENSG00000130826:ENSG00000284450 DKC1:MIR664B
ENSG00000130827:ENSG00000196976 PLXNA3:LAGE3
ENSG00000130830:ENSG00000229237 MPP1:HMGN1P37
ENSG00000130856:ENSG00000244229 ZNF236:AC027575.1
ENSG00000130856:ENSG00000265261 ZNF236:AC027575.3
ENSG00000130856:ENSG00000275355 ZNF236:Metazoa_SRP
ENSG00000130876:ENSG00000130881 SLC7A10:LRP3
ENSG00000130876:ENSG00000267714 SLC7A10:AC008738.4
ENSG00000130881:ENSG00000130876 LRP3:SLC7A10
ENSG00000130881:ENSG00000267054 LRP3:AC008738.1
ENSG00000130881:ENSG00000273420 LRP3:AC008738.7
ENSG00000130921:ENSG00000051825 C12orf65:MPHOSPH9
ENSG00000130921:ENSG00000235423 C12orf65:AC068768.1
ENSG00000130935:ENSG00000200394 NOL11:SNORA38B
ENSG00000130939:ENSG00000201746 UBE4B:RNU6-828P
ENSG00000130939:ENSG00000224340 UBE4B:AL590639.1
ENSG00000130939:ENSG00000233623 UBE4B:PGAM1P11
ENSG00000130940:ENSG00000272078 CASZ1:AL139423.1
ENSG00000130948:ENSG00000207276 HSD17B3:RNU6-1160P
ENSG00000130948:ENSG00000232283 HSD17B3:HSD17B3-AS1
ENSG00000130956:ENSG00000081377 HABP4:CDC14B
ENSG00000130957:ENSG00000231806 FBP2:PCAT7
ENSG00000130962:ENSG00000241607 PRRG1:AC245096.1
ENSG00000130962:ENSG00000250349 PRRG1:AF241726.2
ENSG00000130985:ENSG00000224975 UBA1:INE1
ENSG00000130988:ENSG00000206685 RGN:RNU6-1189P
ENSG00000130997:ENSG00000214367 POLN:HAUS3
ENSG00000130997:ENSG00000249006 POLN:AL136360.1
ENSG00000130997:ENSG00000249047 POLN:COX6B1P5
ENSG00000130997:ENSG00000250623 POLN:AL136360.2
ENSG00000131002:ENSG00000267793 TXLNGY:AC009977.1
ENSG00000131007:ENSG00000172468 TTTY9B:HSFY1
ENSG00000131007:ENSG00000240438 TTTY9B:OFD1P5Y
ENSG00000131013:ENSG00000252244 PPIL4:RNU7-3P
ENSG00000131016:ENSG00000223039 AKAP12:RN7SKP268
ENSG00000131016:ENSG00000252431 AKAP12:RNU6-1247P
ENSG00000131016:ENSG00000252487 AKAP12:RNY4P20
ENSG00000131018:ENSG00000091831 SYNE1:ESR1
ENSG00000131018:ENSG00000202044 SYNE1:RNA5SP223
ENSG00000131018:ENSG00000226193 SYNE1:AL049548.1
ENSG00000131018:ENSG00000233464 SYNE1:AL589963.1
ENSG00000131018:ENSG00000234577 SYNE1:SYNE1-AS1
ENSG00000131023:ENSG00000278899 LATS1:AL358852.1
ENSG00000131044:ENSG00000088356 TTLL9:PDRG1
ENSG00000131044:ENSG00000149599 TTLL9:DUSP15
ENSG00000131044:ENSG00000199497 TTLL9:RNU1-94P
ENSG00000131061:ENSG00000229188 ZNF341:AL050349.1
ENSG00000131061:ENSG00000230753 ZNF341:ZNF341-AS1
ENSG00000131061:ENSG00000230837 ZNF341:RPL31P2
ENSG00000131067:ENSG00000131069 GGT7:ACSS2
ENSG00000131069:ENSG00000131067 ACSS2:GGT7
ENSG00000131089:ENSG00000222532 ARHGEF9:MIR1468
ENSG00000131089:ENSG00000231729 ARHGEF9:ARHGEF9-IT1
ENSG00000131089:ENSG00000236813 ARHGEF9:BTF3P8
ENSG00000131095:ENSG00000167131 GFAP:CCDC103
ENSG00000131095:ENSG00000214447 GFAP:FAM187A
ENSG00000131097:ENSG00000108883 HIGD1B:EFTUD2
ENSG00000131115:ENSG00000159917 ZNF227:ZNF235
ENSG00000131116:ENSG00000226763 ZNF428:SRRM5
ENSG00000131127:ENSG00000207642 ZNF141:MIR571
ENSG00000131127:ENSG00000248564 ZNF141:AC079140.1
ENSG00000131127:ENSG00000250321 ZNF141:AC079140.2
ENSG00000131143:ENSG00000131148 COX4I1:EMC8
ENSG00000131148:ENSG00000131143 EMC8:COX4I1
ENSG00000131148:ENSG00000252311 EMC8:RNU1-103P
ENSG00000131148:ENSG00000270159 EMC8:AC018695.3
ENSG00000131148:ENSG00000270184 EMC8:AC018695.4
ENSG00000131149:ENSG00000131153 GSE1:GINS2
ENSG00000131149:ENSG00000179219 GSE1:LINC00311
ENSG00000131149:ENSG00000260417 GSE1:AC092127.1
ENSG00000131149:ENSG00000263968 GSE1:RN7SL381P
ENSG00000131149:ENSG00000266307 GSE1:MIR5093
ENSG00000131149:ENSG00000270124 GSE1:AC092127.2
ENSG00000131149:ENSG00000270313 GSE1:COX6CP16
ENSG00000131149:ENSG00000278716 GSE1:AC133540.1
ENSG00000131152:ENSG00000103264 AC010531.1:FBXO31
ENSG00000131152:ENSG00000260456 AC010531.1:C16orf95
ENSG00000131152:ENSG00000270006 AC010531.1:AC010531.6
ENSG00000131152:ENSG00000270082 AC010531.1:AC010531.7
ENSG00000131153:ENSG00000131149 GINS2:GSE1
ENSG00000131165:ENSG00000167523 CHMP1A:SPATA33
ENSG00000131187:ENSG00000198055 F12:GRK6
ENSG00000131188:ENSG00000246334 PRR7:PRR7-AS1
ENSG00000131196:ENSG00000275186 NFATC1:AC018445.1
ENSG00000131196:ENSG00000279397 NFATC1:AC018445.2
ENSG00000131196:ENSG00000279637 NFATC1:AC018445.3
ENSG00000131196:ENSG00000279981 NFATC1:AC018445.4
ENSG00000131203:ENSG00000253838 IDO1:AC007991.2
ENSG00000131203:ENSG00000253939 IDO1:AC007991.3
ENSG00000131203:ENSG00000254287 IDO1:AC007991.4
ENSG00000131233:ENSG00000228436 GJA9:AL139260.1
ENSG00000131233:ENSG00000273637 GJA9:AL139260.2
ENSG00000131233:ENSG00000274944 GJA9:AL139260.3
ENSG00000131242:ENSG00000239595 RAB11FIP4:RN7SL79P
ENSG00000131242:ENSG00000264862 RAB11FIP4:RN7SL45P
ENSG00000131242:ENSG00000278977 RAB11FIP4:AC003101.3
ENSG00000131242:ENSG00000284424 RAB11FIP4:MIR4724
ENSG00000131323:ENSG00000206969 TRAF3:RNU6-1316P
ENSG00000131351:ENSG00000268289 HAUS8:AC020908.1
ENSG00000131355:ENSG00000160961 ADGRE3:ZNF333
ENSG00000131355:ENSG00000269378 ADGRE3:AC022149.1
ENSG00000131355:ENSG00000275432 ADGRE3:AC022149.2
ENSG00000131368:ENSG00000177463 MRPS25:NR2C2
ENSG00000131370:ENSG00000201162 SH3BP5:RNU6-454P
ENSG00000131370:ENSG00000224660 SH3BP5:SH3BP5-AS1
ENSG00000131373:ENSG00000169814 HACL1:BTD
ENSG00000131374:ENSG00000182568 TBC1D5:SATB1
ENSG00000131374:ENSG00000213383 TBC1D5:AC104297.1
ENSG00000131374:ENSG00000214286 TBC1D5:PDCL3P3
ENSG00000131374:ENSG00000226238 TBC1D5:AC132807.1
ENSG00000131374:ENSG00000227309 TBC1D5:AC140076.1
ENSG00000131374:ENSG00000231780 TBC1D5:AC090960.1
ENSG00000131374:ENSG00000233133 TBC1D5:AC104451.1
ENSG00000131374:ENSG00000271841 TBC1D5:RNU7-10P
ENSG00000131374:ENSG00000272477 TBC1D5:AC144521.1
ENSG00000131374:ENSG00000274840 TBC1D5:AC132807.2
ENSG00000131378:ENSG00000154814 RFTN1:OXNAD1
ENSG00000131378:ENSG00000271964 RFTN1:AC090948.1
ENSG00000131378:ENSG00000272498 RFTN1:AC090948.2
ENSG00000131378:ENSG00000272529 RFTN1:AC090948.3
ENSG00000131379:ENSG00000230172 C3orf20:AC090957.1
ENSG00000131389:ENSG00000144596 SLC6A6:GRIP2
ENSG00000131398:ENSG00000131408 KCNC3:NR1H2
ENSG00000131400:ENSG00000131408 NAPSA:NR1H2
ENSG00000131401:ENSG00000131408 NAPSB:NR1H2
ENSG00000131408:ENSG00000131398 NR1H2:KCNC3
ENSG00000131408:ENSG00000131400 NR1H2:NAPSA
ENSG00000131408:ENSG00000131401 NR1H2:NAPSB
ENSG00000131408:ENSG00000269392 NR1H2:AC008655.2
ENSG00000131409:ENSG00000268231 LRRC4B:AC008743.1
ENSG00000131435:ENSG00000072682 PDLIM4:P4HA2
ENSG00000131437:ENSG00000230612 KIF3A:AC004039.1
ENSG00000131446:ENSG00000280161 MGAT1:AC022413.1
ENSG00000131462:ENSG00000141699 TUBG1:RETREG3
ENSG00000131467:ENSG00000126581 PSME3:BECN1
ENSG00000131470:ENSG00000108788 PSMC3IP:MLX
ENSG00000131473:ENSG00000274630 ACLY:AC125257.2
ENSG00000131477:ENSG00000197291 RAMP2:RAMP2-AS1
ENSG00000131484:ENSG00000214425 AC091132.1:LRRC37A4P
ENSG00000131495:ENSG00000113119 NDUFA2:TMCO6
ENSG00000131495:ENSG00000113141 NDUFA2:IK
ENSG00000131503:ENSG00000200051 ANKHD1:SNORD45
